"county","tract","bg","state","sduni14","stab","cntyname","uschlnm14","intptlon","intptlat","pop10","afact","AFACT2"
"County code","Tract","Block group","State code","sduni14","State abbreviation","County name","Unified school district name 2014","Wtd centroid W longitude, degrees","Wtd centroid latitude, degrees","Total population (2010)","bg to sduni14 allocation factor","sduni14 to bg allocation factor"
"36059","4067.02","2","36","14130","NY","Nassau NY","Hempstead Union Free School District",-73.63475,40.712757,1181,0.919782,0.026712 
"36059","4067.02","2","36","30660","NY","Nassau NY","West Hempstead Union Free School District",-73.641785,40.711431,103,0.080218,0.006018 
"36059","4067.02","3","36","14130","NY","Nassau NY","Hempstead Union Free School District",-73.635779,40.707294,948,1,0.021442 
"36059","4068.01","1","36","14130","NY","Nassau NY","Hempstead Union Free School District",-73.627026,40.714027,1324,1,0.029946 
"36059","4068.01","2","36","14130","NY","Nassau NY","Hempstead Union Free School District",-73.624409,40.715062,1336,1,0.030217 
"36059","4068.01","3","36","14130","NY","Nassau NY","Hempstead Union Free School District",-73.617907,40.709242,1916,1,0.043336 
"36059","4068.02","1","36","14130","NY","Nassau NY","Hempstead Union Free School District",-73.622244,40.715444,2352,1,0.053197 
"36059","4068.02","2","36","14130","NY","Nassau NY","Hempstead Union Free School District",-73.620705,40.710837,2521,1,0.057019 
"36059","4069.00","1","36","14130","NY","Nassau NY","Hempstead Union Free School District",-73.610986,40.718837,1120,1,0.025332 
"36059","4069.00","2","36","14130","NY","Nassau NY","Hempstead Union Free School District",-73.612059,40.71324,2502,1,0.05659 
"36059","4069.00","3","36","14130","NY","Nassau NY","Hempstead Union Free School District",-73.617054,40.714597,1892,1,0.042793 
"36059","4069.00","4","36","14130","NY","Nassau NY","Hempstead Union Free School District",-73.616707,40.7184,1758,1,0.039762 
"36059","4070.00","1","36","14130","NY","Nassau NY","Hempstead Union Free School District",-73.623888,40.699488,997,1,0.02255 
"36059","4070.00","2","36","14130","NY","Nassau NY","Hempstead Union Free School District",-73.627765,40.697259,905,1,0.020469 
"36059","4070.00","3","36","14130","NY","Nassau NY","Hempstead Union Free School District",-73.628579,40.691169,1066,1,0.024111 
"36059","4070.00","4","36","14130","NY","Nassau NY","Hempstead Union Free School District",-73.626667,40.693923,980,1,0.022165 
"36059","4070.00","5","36","14130","NY","Nassau NY","Hempstead Union Free School District",-73.623845,40.692761,966,1,0.021849 
"36059","4070.00","6","36","14130","NY","Nassau NY","Hempstead Union Free School District",-73.62179,40.701764,2250,1,0.05089 
"36059","4071.01","1","36","14130","NY","Nassau NY","Hempstead Union Free School District",-73.613219,40.69918,1648,0.907989,0.037274 
"36059","4071.01","1","36","29280","NY","Nassau NY","Uniondale Union Free School District",-73.611206,40.697441,167,0.092011,0.003973 
"36059","4071.01","2","36","14130","NY","Nassau NY","Hempstead Union Free School District",-73.618072,40.696092,1209,1,0.027345 
"36059","4071.01","3","36","14130","NY","Nassau NY","Hempstead Union Free School District",-73.6173,40.692785,1053,0.973197,0.023817 
"36059","4071.01","3","36","29280","NY","Nassau NY","Uniondale Union Free School District",-73.614121,40.691253,29,0.026802,0.00069 
"36059","4071.01","4","36","14130","NY","Nassau NY","Hempstead Union Free School District",-73.619611,40.690452,741,0.689302,0.01676 
"36059","4071.01","4","36","24780","NY","Nassau NY","Rockville Centre Union Free School District",-73.618121,40.688858,235,0.218605,0.0107 
"36059","4071.01","4","36","29280","NY","Nassau NY","Uniondale Union Free School District",-73.615778,40.689809,99,0.092093,0.002355 
"36059","4071.02","1","36","14130","NY","Nassau NY","Hempstead Union Free School District",-73.610579,40.70188,143,0.100492,0.003234 
"36059","4071.02","1","36","29280","NY","Nassau NY","Uniondale Union Free School District",-73.607068,40.698314,1280,0.899508,0.03045 
"36059","4071.02","2","36","29280","NY","Nassau NY","Uniondale Union Free School District",-73.604771,40.700338,1562,1,0.037159 
"36059","4071.02","3","36","29280","NY","Nassau NY","Uniondale Union Free School District",-73.610229,40.695093,1148,1,0.02731 
"36059","4071.02","4","36","29280","NY","Nassau NY","Uniondale Union Free School District",-73.612319,40.690941,1356,1,0.032258 
"36059","4072.01","1","36","14130","NY","Nassau NY","Hempstead Union Free School District",-73.61753,40.704619,1068,1,0.024156 
"36059","4072.01","2","36","14130","NY","Nassau NY","Hempstead Union Free School District",-73.613912,40.706494,1455,1,0.032909 
"36059","4072.01","3","36","14130","NY","Nassau NY","Hempstead Union Free School District",-73.613188,40.709496,2418,1,0.05469 
"36059","4072.03","1","36","14130","NY","Nassau NY","Hempstead Union Free School District",-73.609047,40.709893,710,0.469266,0.016059 
"36059","4072.03","1","36","29280","NY","Nassau NY","Uniondale Union Free School District",-73.607231,40.708196,803,0.530734,0.019103 
"36059","4072.03","2","36","14130","NY","Nassau NY","Hempstead Union Free School District",-73.613702,40.70324,974,0.537528,0.02203 
"36059","4072.03","2","36","29280","NY","Nassau NY","Uniondale Union Free School District",-73.606744,40.70434,838,0.462472,0.019935 
"36059","4072.04","1","36","29280","NY","Nassau NY","Uniondale Union Free School District",-73.601053,40.713066,64,1,0.001523 
"36059","4072.04","2","36","29280","NY","Nassau NY","Uniondale Union Free School District",-73.60296,40.70612,1590,1,0.037825 
"36059","4072.04","3","36","14130","NY","Nassau NY","Hempstead Union Free School District",-73.606728,40.712669,4,0.004362,0.00009 
"36059","4072.04","3","36","29280","NY","Nassau NY","Uniondale Union Free School District",-73.604002,40.71095,913,0.995638,0.021719 
"36059","4073.01","1","36","29280","NY","Nassau NY","Uniondale Union Free School District",-73.599499,40.726391,4887,0.99694,0.116257 
"36059","4073.01","1","36","30960","NY","Nassau NY","Westbury Union Free School District",-73.590344,40.746829,15,0.00306,0.00057 
"36059","4073.01","2","36","14130","NY","Nassau NY","Hempstead Union Free School District",-73.606923,40.714824,321,0.245789,0.00726 
"36059","4073.01","2","36","29280","NY","Nassau NY","Uniondale Union Free School District",-73.60629,40.717719,985,0.754211,0.023432 
"36059","4073.02","1","36","29280","NY","Nassau NY","Uniondale Union Free School District",-73.596183,40.711999,1086,1,0.025835 
"36059","4073.02","2","36","29280","NY","Nassau NY","Uniondale Union Free School District",-73.589505,40.711403,991,1,0.023575 
"36059","4073.02","3","36","29280","NY","Nassau NY","Uniondale Union Free School District",-73.590998,40.715157,1243,1,0.02957 
"36059","4073.02","4","36","29280","NY","Nassau NY","Uniondale Union Free School District",-73.585841,40.715346,1735,1,0.041274 
"36059","4074.01","1","36","29280","NY","Nassau NY","Uniondale Union Free School District",-73.589454,40.701728,1244,1,0.029594 
"36059","4074.01","2","36","29280","NY","Nassau NY","Uniondale Union Free School District",-73.599791,40.705355,1142,1,0.027167 
"36059","4074.01","3","36","29280","NY","Nassau NY","Uniondale Union Free School District",-73.589985,40.705933,946,1,0.022505 
"36059","4074.01","4","36","29280","NY","Nassau NY","Uniondale Union Free School District",-73.596044,40.703034,1113,1,0.026477 
"36059","4074.01","5","36","29280","NY","Nassau NY","Uniondale Union Free School District",-73.595582,40.70706,1100,1,0.026168 
"36059","4074.02","1","36","29280","NY","Nassau NY","Uniondale Union Free School District",-73.5827,40.70315,2426,1,0.057712 
"36059","4074.02","2","36","29280","NY","Nassau NY","Uniondale Union Free School District",-73.588149,40.707666,1162,1,0.027643 
"36059","4075.01","1","36","29280","NY","Nassau NY","Uniondale Union Free School District",-73.598475,40.690614,2288,1,0.05443 
"36059","4075.01","2","36","29280","NY","Nassau NY","Uniondale Union Free School District",-73.601452,40.694999,1452,1,0.034542 
"36059","4075.01","3","36","29280","NY","Nassau NY","Uniondale Union Free School District",-73.597957,40.699229,1483,1,0.035279 
"36059","4075.02","1","36","29280","NY","Nassau NY","Uniondale Union Free School District",-73.583068,40.693764,1435,1,0.034137 
"36059","4075.02","2","36","29280","NY","Nassau NY","Uniondale Union Free School District",-73.593291,40.690548,1245,1,0.029617 
"36059","4075.02","3","36","29280","NY","Nassau NY","Uniondale Union Free School District",-73.590908,40.693714,1245,1,0.029617 
"36059","4075.02","4","36","29280","NY","Nassau NY","Uniondale Union Free School District",-73.590427,40.697376,1423,1,0.033852 
"36059","4076.00","1","36","09840","NY","Nassau NY","East Meadow Union Free School District",-73.562495,40.750944,808,1,0.015508 
"36059","4076.00","2","36","09840","NY","Nassau NY","East Meadow Union Free School District",-73.572817,40.741996,1094,1,0.020997 
"36059","4076.00","3","36","09840","NY","Nassau NY","East Meadow Union Free School District",-73.55914,40.747199,814,1,0.015623 
"36059","4076.00","4","36","09840","NY","Nassau NY","East Meadow Union Free School District",-73.567684,40.749225,988,1,0.018963 
"36059","4076.00","5","36","09840","NY","Nassau NY","East Meadow Union Free School District",-73.575555,40.747695,819,1,0.015719 
"36059","4076.00","6","36","09840","NY","Nassau NY","East Meadow Union Free School District",-73.564913,40.743972,885,1,0.016986 
"36059","4077.00","1","36","09840","NY","Nassau NY","East Meadow Union Free School District",-73.563747,40.72937,1094,1,0.020997 
"36059","4077.00","2","36","09840","NY","Nassau NY","East Meadow Union Free School District",-73.563014,40.740387,1134,1,0.021765 
"36059","4077.00","3","36","09840","NY","Nassau NY","East Meadow Union Free School District",-73.555762,40.741744,1227,1,0.02355 
"36059","4077.00","4","36","09840","NY","Nassau NY","East Meadow Union Free School District",-73.556166,40.751002,1237,1,0.023742 
"36059","4078.01","1","36","09840","NY","Nassau NY","East Meadow Union Free School District",-73.547914,40.730463,1386,1,0.026602 
"36059","4078.01","2","36","09840","NY","Nassau NY","East Meadow Union Free School District",-73.547898,40.738996,1526,1,0.029289 
"36059","4078.01","3","36","09840","NY","Nassau NY","East Meadow Union Free School District",-73.550084,40.747664,1561,1,0.02996 
"36059","4078.01","4","36","09840","NY","Nassau NY","East Meadow Union Free School District",-73.544912,40.728057,993,1,0.019059 
"36059","4078.02","1","36","09840","NY","Nassau NY","East Meadow Union Free School District",-73.552814,40.73165,2381,1,0.045699 
"36059","4079.00","1","36","09840","NY","Nassau NY","East Meadow Union Free School District",-73.571988,40.702653,1306,1,0.025066 
"36059","4079.00","2","36","09840","NY","Nassau NY","East Meadow Union Free School District",-73.574977,40.709044,1228,1,0.023569 
"36059","4079.00","3","36","09840","NY","Nassau NY","East Meadow Union Free School District",-73.57693,40.715758,1800,1,0.034548 
"36059","4079.00","4","36","09840","NY","Nassau NY","East Meadow Union Free School District",-73.570819,40.698145,1042,1,0.019999 
"36059","4080.00","1","36","09840","NY","Nassau NY","East Meadow Union Free School District",-73.566349,40.719456,1078,1,0.02069 
"36059","4080.00","2","36","09840","NY","Nassau NY","East Meadow Union Free School District",-73.564542,40.713614,1421,1,0.027273 
"36059","4080.00","3","36","09840","NY","Nassau NY","East Meadow Union Free School District",-73.571378,40.720636,1118,1,0.021458 
"36059","4080.00","4","36","09840","NY","Nassau NY","East Meadow Union Free School District",-73.566136,40.707152,1203,1,0.023089 
"36059","4080.00","5","36","09840","NY","Nassau NY","East Meadow Union Free School District",-73.569908,40.711551,741,1,0.014222 
"36059","4080.00","6","36","09840","NY","Nassau NY","East Meadow Union Free School District",-73.571681,40.716922,763,1,0.014644 
"36059","4081.00","1","36","09840","NY","Nassau NY","East Meadow Union Free School District",-73.558808,40.709215,1448,1,0.027792 
"36059","4081.00","2","36","09840","NY","Nassau NY","East Meadow Union Free School District",-73.547237,40.710528,1461,1,0.028041 
"36059","4081.00","3","36","09840","NY","Nassau NY","East Meadow Union Free School District",-73.550951,40.705171,914,1,0.017543 
"36059","4081.00","4","36","09840","NY","Nassau NY","East Meadow Union Free School District",-73.5548,40.702367,752,1,0.014433 
"36059","4081.00","5","36","09840","NY","Nassau NY","East Meadow Union Free School District",-73.56309,40.700173,977,1,0.018752 
"36059","4081.00","6","36","09840","NY","Nassau NY","East Meadow Union Free School District",-73.559777,40.704316,1251,1,0.024011 
"36059","4082.00","1","36","09840","NY","Nassau NY","East Meadow Union Free School District",-73.5478,40.722583,963,1,0.018483 
"36059","4082.00","2","36","09840","NY","Nassau NY","East Meadow Union Free School District",-73.548946,40.714639,971,1,0.018637 
"36059","4082.00","3","36","09840","NY","Nassau NY","East Meadow Union Free School District",-73.555535,40.714189,895,1,0.017178 
"36059","4082.00","4","36","09840","NY","Nassau NY","East Meadow Union Free School District",-73.552496,40.717192,1026,1,0.019692 
"36059","4082.00","5","36","09840","NY","Nassau NY","East Meadow Union Free School District",-73.550606,40.721035,883,1,0.016948 
"36059","4082.00","6","36","09840","NY","Nassau NY","East Meadow Union Free School District",-73.556109,40.722269,1024,1,0.019654 
"36059","4082.00","7","36","09840","NY","Nassau NY","East Meadow Union Free School District",-73.559944,40.718586,940,1,0.018042 
"36059","4083.00","1","36","09840","NY","Nassau NY","East Meadow Union Free School District",-73.53726,40.720117,947,1,0.018176 
"36059","4083.00","2","36","09840","NY","Nassau NY","East Meadow Union Free School District",-73.537883,40.716831,752,1,0.014433 
"36059","4083.00","3","36","09840","NY","Nassau NY","East Meadow Union Free School District",-73.532562,40.71114,1464,1,0.028099 
"36059","4083.00","4","36","09840","NY","Nassau NY","East Meadow Union Free School District",-73.542526,40.720712,848,1,0.016276 
"36059","4083.00","5","36","09840","NY","Nassau NY","East Meadow Union Free School District",-73.538639,40.707384,949,1,0.018214 
"36059","4083.00","6","36","09840","NY","Nassau NY","East Meadow Union Free School District",-73.539171,40.710387,954,1,0.01831 
"36059","4083.00","7","36","09840","NY","Nassau NY","East Meadow Union Free School District",-73.541875,40.714693,1159,1,0.022245 
"36059","4084.00","1","36"," ","NY","Nassau NY","36",-73.561019,40.695546,1041,1,0.004194 
"36059","4084.00","2","36"," ","NY","Nassau NY","36",-73.555749,40.693315,970,1,0.003907 
"36059","4084.00","3","36"," ","NY","Nassau NY","36",-73.564589,40.691373,810,1,0.003263 
"36059","4084.00","4","36"," ","NY","Nassau NY","36",-73.569375,40.694457,1140,1,0.004592 
"36059","4085.00","1","36"," ","NY","Nassau NY","36",-73.551219,40.696855,1689,1,0.006804 
"36059","4085.00","2","36"," ","NY","Nassau NY","36",-73.534021,40.703074,1069,1,0.004306 
"36059","4085.00","3","36"," ","NY","Nassau NY","36",-73.540888,40.698178,1062,1,0.004278 
"36059","4085.00","4","36"," ","NY","Nassau NY","36",-73.540745,40.703111,1383,1,0.005571 
"36059","4085.00","5","36"," ","NY","Nassau NY","36",-73.547532,40.70036,950,1,0.003827 
"36059","4086.00","1","36","17160","NY","Nassau NY","Levittown Union Free School District",-73.519841,40.73477,1234,1,0.026515 
"36059","4086.00","2","36","09840","NY","Nassau NY","East Meadow Union Free School District",-73.540381,40.739039,1770,1,0.033972 
"36059","4086.00","3","36","09840","NY","Nassau NY","East Meadow Union Free School District",-73.538033,40.735677,2,0.001362,0.000038 
"36059","4086.00","3","36","17160","NY","Nassau NY","Levittown Union Free School District",-73.532134,40.735224,1466,0.998637,0.0315 
"36059","4087.00","1","36","17160","NY","Nassau NY","Levittown Union Free School District",-73.529973,40.738946,954,1,0.020498 
"36059","4087.00","2","36","17160","NY","Nassau NY","Levittown Union Free School District",-73.527803,40.742011,843,1,0.018113 
"36059","4087.00","3","36","17160","NY","Nassau NY","Levittown Union Free School District",-73.53479,40.740095,791,1,0.016996 
"36059","4087.00","4","36","17160","NY","Nassau NY","Levittown Union Free School District",-73.518802,40.741605,785,1,0.016867 
"36059","4087.00","5","36","17160","NY","Nassau NY","Levittown Union Free School District",-73.517246,40.73827,762,1,0.016373 
"36059","4087.00","6","36","17160","NY","Nassau NY","Levittown Union Free School District",-73.522884,40.739553,773,1,0.016609 
"36059","4088.00","1","36","15510","NY","Nassau NY","Island Trees Union Free School District",-73.493271,40.736669,562,1,0.036437 
"36059","4088.00","2","36","15510","NY","Nassau NY","Island Trees Union Free School District",-73.498787,40.733608,1027,1,0.066585 
"36059","4088.00","3","36","15510","NY","Nassau NY","Island Trees Union Free School District",-73.499985,40.737373,954,1,0.061852 
"36059","4088.00","4","36","15510","NY","Nassau NY","Island Trees Union Free School District",-73.500908,40.741067,977,1,0.063343 
"36059","4088.00","5","36","15510","NY","Nassau NY","Island Trees Union Free School District",-73.505168,40.737264,980,1,0.063537 
"36059","4088.00","6","36","15510","NY","Nassau NY","Island Trees Union Free School District",-73.509628,40.735248,877,1,0.056859 
"36059","4088.00","7","36","15510","NY","Nassau NY","Island Trees Union Free School District",-73.510165,40.740441,1452,1,0.094139 
"36059","4089.00","1","36","17160","NY","Nassau NY","Levittown Union Free School District",-73.517196,40.729254,1114,1,0.023936 
"36059","4089.00","2","36","17160","NY","Nassau NY","Levittown Union Free School District",-73.521884,40.729882,1207,1,0.025935 
"36059","4089.00","3","36","17160","NY","Nassau NY","Levittown Union Free School District",-73.528889,40.731102,796,1,0.017104 
"36059","4089.00","4","36","17160","NY","Nassau NY","Levittown Union Free School District",-73.530897,40.72704,952,1,0.020456 
"36059","4089.00","5","36","09840","NY","Nassau NY","East Meadow Union Free School District",-73.54087,40.731864,105,0.063791,0.002015 
"36059","4089.00","5","36","17160","NY","Nassau NY","Levittown Union Free School District",-73.536234,40.730096,1541,0.936209,0.033111 
"36059","4090.00","1","36","15510","NY","Nassau NY","Island Trees Union Free School District",-73.510377,40.729992,1374,1,0.089082 
"36059","4090.00","2","36","15510","NY","Nassau NY","Island Trees Union Free School District",-73.493341,40.728803,911,1,0.059064 
"36059","4090.00","3","36","15510","NY","Nassau NY","Island Trees Union Free School District",-73.494315,40.721859,1098,1,0.071188 
"36059","4090.00","4","36","15510","NY","Nassau NY","Island Trees Union Free School District",-73.500583,40.72182,1123,0.959009,0.072809 
"36059","4090.00","4","36","17160","NY","Nassau NY","Levittown Union Free School District",-73.506036,40.725287,48,0.040991,0.001031 
"36059","4090.00","5","36","15510","NY","Nassau NY","Island Trees Union Free School District",-73.501221,40.729876,1151,1,0.074624 
"36059","4091.00","1","36","17160","NY","Nassau NY","Levittown Union Free School District",-73.520092,40.713376,1073,1,0.023055 
"36059","4091.00","2","36","17160","NY","Nassau NY","Levittown Union Free School District",-73.519479,40.710126,820,1,0.017619 
"36059","4091.00","3","36","17160","NY","Nassau NY","Levittown Union Free School District",-73.520766,40.70859,1115,1,0.023958 
"36059","4091.00","4","36","17160","NY","Nassau NY","Levittown Union Free School District",-73.52873,40.717306,1215,1,0.026107 
"36059","4091.00","5","36","17160","NY","Nassau NY","Levittown Union Free School District",-73.53025,40.721962,1026,1,0.022046 
"36059","4092.00","1","36","15510","NY","Nassau NY","Island Trees Union Free School District",-73.5033,40.723685,168,0.220762,0.010892 
"36059","4092.00","1","36","17160","NY","Nassau NY","Levittown Union Free School District",-73.50651,40.723179,593,0.779238,0.012742 
"36059","4092.00","2","36","17160","NY","Nassau NY","Levittown Union Free School District",-73.505094,40.719159,1022,1,0.02196 
"36059","4092.00","3","36","17160","NY","Nassau NY","Levittown Union Free School District",-73.511336,40.718762,938,1,0.020155 
"36059","4092.00","4","36","17160","NY","Nassau NY","Levittown Union Free School District",-73.511969,40.723187,851,1,0.018285 
"36059","4092.00","5","36","17160","NY","Nassau NY","Levittown Union Free School District",-73.520266,40.721813,1408,1,0.030254 
"36059","4092.00","6","36","17160","NY","Nassau NY","Levittown Union Free School District",-73.520635,40.717416,1180,1,0.025355 
"36059","4093.00","1","36","17160","NY","Nassau NY","Levittown Union Free School District",-73.504725,40.71454,985,1,0.021165 
"36059","4093.00","2","36","17160","NY","Nassau NY","Levittown Union Free School District",-73.511481,40.714062,1145,1,0.024602 
"36059","4093.00","3","36","17160","NY","Nassau NY","Levittown Union Free School District",-73.511959,40.709673,1086,1,0.023335 
"36059","4093.00","4","36","17160","NY","Nassau NY","Levittown Union Free School District",-73.507353,40.707622,1076,1,0.02312 
"36059","4094.00","1","36","15510","NY","Nassau NY","Island Trees Union Free School District",-73.492702,40.71566,1308,1,0.084803 
"36059","4094.00","2","36","17160","NY","Nassau NY","Levittown Union Free School District",-73.497562,40.71425,1622,1,0.034852 
"36059","4094.00","3","36","17160","NY","Nassau NY","Levittown Union Free School District",-73.497225,40.708015,1595,1,0.034272 
"36059","4095.00","1","36","17160","NY","Nassau NY","Levittown Union Free School District",-73.499175,40.70302,1435,1,0.030834 
"36059","4095.00","2","36","15510","NY","Nassau NY","Island Trees Union Free School District",-73.488606,40.713557,1462,1,0.094787 
"36059","4095.00","3","36","17160","NY","Nassau NY","Levittown Union Free School District",-73.488471,40.705748,1129,1,0.024259 
"36059","4096.00","1","36","17160","NY","Nassau NY","Levittown Union Free School District",-73.518692,40.704626,1249,1,0.026837 
"36059","4096.00","2","36","17160","NY","Nassau NY","Levittown Union Free School District",-73.512371,40.701257,1282,1,0.027546 
"36059","4096.00","3","36","17160","NY","Nassau NY","Levittown Union Free School District",-73.525173,40.695426,1437,1,0.030877 
"36059","4096.00","4","36","17160","NY","Nassau NY","Levittown Union Free School District",-73.526507,40.702872,1133,1,0.024345 
"36059","4097.00","1","36","17160","NY","Nassau NY","Levittown Union Free School District",-73.516387,40.694929,623,1,0.013386 
"36059","4097.00","2","36","17160","NY","Nassau NY","Levittown Union Free School District",-73.499675,40.69819,1413,1,0.030361 
"36059","4097.00","3","36","17160","NY","Nassau NY","Levittown Union Free School District",-73.512134,40.695831,912,1,0.019596 
"36059","4097.00","4","36","17160","NY","Nassau NY","Levittown Union Free School District",-73.499479,40.69499,1298,1,0.02789 
"36059","4098.00","1","36"," ","NY","Nassau NY","36",-73.716234,40.69035,1398,1,0.005632 
"36059","4098.00","2","36"," ","NY","Nassau NY","36",-73.724005,40.692394,1588,1,0.006397 
"36059","4098.00","3","36"," ","NY","Nassau NY","36",-73.710175,40.687725,1201,1,0.004838 
"36059","4098.00","4","36"," ","NY","Nassau NY","36",-73.703874,40.683987,1292,1,0.005205 
"36059","4099.00","1","36"," ","NY","Nassau NY","36",-73.717981,40.682294,1047,1,0.004218 
"36059","4099.00","2","36"," ","NY","Nassau NY","36",-73.707439,40.679731,2359,1,0.009503 
"36059","4099.00","3","36"," ","NY","Nassau NY","36",-73.713998,40.681336,1699,1,0.006844 
"36059","4099.00","4","36"," ","NY","Nassau NY","36",-73.722976,40.680329,1083,1,0.004363 
"36059","4099.00","5","36"," ","NY","Nassau NY","36",-73.722484,40.683547,981,1,0.003952 
"36059","4099.00","6","36"," ","NY","Nassau NY","36",-73.719893,40.685765,618,1,0.00249 
"36059","4100.00","1","36"," ","NY","Nassau NY","36",-73.693134,40.684291,965,1,0.003887 
"36059","4100.00","2","36"," ","NY","Nassau NY","36",-73.698752,40.683192,944,1,0.003803 
"36059","4100.00","3","36"," ","NY","Nassau NY","36",-73.685616,40.679717,1453,1,0.005853 
"36059","4101.00","1","36"," ","NY","Nassau NY","36",-73.682244,40.671987,1086,1,0.004375 
"36059","4101.00","2","36","18210","NY","Nassau NY","Malverne Union Free School District",-73.668714,40.677984,925,0.836347,0.062076 
"36059","4101.00","2","36","30660","NY","Nassau NY","West Hempstead Union Free School District",-73.659789,40.681977,181,0.163653,0.010575 
"36059","4101.00","3","36"," ","NY","Nassau NY","36",-73.677959,40.672254,826,0.864921,0.003327 
"36059","4101.00","3","36","18210","NY","Nassau NY","Malverne Union Free School District",-73.674133,40.673911,129,0.135078,0.008657 
"36059","4101.00","4","36"," ","NY","Nassau NY","36",-73.673838,40.681754,402,0.385427,0.001619 
"36059","4101.00","4","36","18210","NY","Nassau NY","Malverne Union Free School District",-73.669785,40.679864,641,0.614573,0.043017 
"36059","4101.00","5","36"," ","NY","Nassau NY","36",-73.677313,40.680129,1002,0.910909,0.004036 
"36059","4101.00","5","36","18210","NY","Nassau NY","Malverne Union Free School District",-73.673675,40.678267,98,0.089091,0.006577 
"36059","4101.00","6","36"," ","NY","Nassau NY","36",-73.678421,40.67659,678,0.963068,0.002731 
"36059","4101.00","6","36","18210","NY","Nassau NY","Malverne Union Free School District",-73.674054,40.675985,26,0.036932,0.001745 
"36059","4102.00","1","36","18210","NY","Nassau NY","Malverne Union Free School District",-73.665591,40.674513,923,1,0.061942 
"36059","4102.00","2","36","18210","NY","Nassau NY","Malverne Union Free School District",-73.665381,40.668617,1229,1,0.082478 
"36059","4102.00","3","36","18210","NY","Nassau NY","Malverne Union Free School District",-73.673792,40.668761,793,1,0.053218 
"36059","4102.00","4","36","18210","NY","Nassau NY","Malverne Union Free School District",-73.669778,40.671297,873,1,0.058587 
"36059","4103.00","1","36"," ","NY","Nassau NY","36",-73.713176,40.675885,1134,1,0.004568 
"36059","4103.00","2","36"," ","NY","Nassau NY","36",-73.710843,40.671024,1146,1,0.004616 
"36059","4103.00","3","36"," ","NY","Nassau NY","36",-73.716124,40.672458,1346,1,0.005422 
"36059","4103.00","4","36"," ","NY","Nassau NY","36",-73.720979,40.67732,1087,1,0.004379 
"36059","4103.00","5","36"," ","NY","Nassau NY","36",-73.722877,40.674915,1683,1,0.00678 
"36059","4104.00","1","36"," ","NY","Nassau NY","36",-73.725425,40.66998,1554,1,0.00626 
"36059","4104.00","2","36"," ","NY","Nassau NY","36",-73.717554,40.665703,1170,1,0.004713 
"36059","4104.00","3","36"," ","NY","Nassau NY","36",-73.711332,40.666579,1083,1,0.004363 
"36059","4104.00","4","36"," ","NY","Nassau NY","36",-73.719636,40.668841,1550,1,0.006244 
"36059","4105.00","1","36"," ","NY","Nassau NY","36",-73.693589,40.662302,781,0.994904,0.003146 
"36059","4105.00","1","36","17910","NY","Nassau NY","Lynbrook Union Free School District",-73.689686,40.663211,4,0.005096,0.000227 
"36059","4105.00","2","36"," ","NY","Nassau NY","36",-73.694703,40.660532,1141,1,0.004596 
"36059","4105.00","3","36"," ","NY","Nassau NY","36",-73.703221,40.664264,1473,1,0.005934 
"36059","4105.00","4","36"," ","NY","Nassau NY","36",-73.706492,40.675812,1267,1,0.005104 
"36059","4105.00","5","36"," ","NY","Nassau NY","36",-73.7021,40.670997,1213,1,0.004886 
"36059","4105.00","6","36"," ","NY","Nassau NY","36",-73.705058,40.67271,1307,1,0.005265 
"36059","4106.00","1","36"," ","NY","Nassau NY","36",-73.686201,40.675233,1042,1,0.004198 
"36059","4106.00","2","36"," ","NY","Nassau NY","36",-73.687235,40.670184,1021,1,0.004113 
"36059","4106.00","3","36"," ","NY","Nassau NY","36",-73.68966,40.665576,896,1,0.003609 
"36059","4106.00","4","36"," ","NY","Nassau NY","36",-73.69607,40.665882,1023,1,0.004121 
"36059","4106.00","5","36"," ","NY","Nassau NY","36",-73.694116,40.668137,996,1,0.004012 
"36059","4106.00","6","36"," ","NY","Nassau NY","36",-73.693172,40.671127,1167,1,0.004701 
"36059","4106.00","7","36"," ","NY","Nassau NY","36",-73.693275,40.674882,1050,1,0.00423 
"36059","4107.00","1","36"," ","NY","Nassau NY","36",-73.690529,40.6545,763,1,0.003074 
"36059","4107.00","2","36"," ","NY","Nassau NY","36",-73.69347,40.650969,299,0.386805,0.001204 
"36059","4107.00","2","36","31710","NY","Nassau NY","Hewlett-Woodmere Union Free School District",-73.693893,40.64859,474,0.613195,0.023286 
"36059","4107.00","3","36","31710","NY","Nassau NY","Hewlett-Woodmere Union Free School District",-73.698728,40.648112,1117,1,0.054873 
"36059","4107.00","4","36"," ","NY","Nassau NY","36",-73.69755,40.651298,937,1,0.003775 
"36059","4107.00","5","36"," ","NY","Nassau NY","36",-73.694512,40.65542,1209,1,0.00487 
"36059","4107.00","6","36"," ","NY","Nassau NY","36",-73.699818,40.655288,1448,1,0.005833 
"36059","4108.00","1","36"," ","NY","Nassau NY","36",-73.703768,40.650525,247,0.208791,0.000995 
"36059","4108.00","1","36","31710","NY","Nassau NY","Hewlett-Woodmere Union Free School District",-73.703804,40.647815,936,0.791209,0.045982 
"36059","4108.00","2","36"," ","NY","Nassau NY","36",-73.706306,40.650871,766,0.535664,0.003086 
"36059","4108.00","2","36","31710","NY","Nassau NY","Hewlett-Woodmere Union Free School District",-73.718855,40.647239,664,0.464335,0.032619 
