"county","tract","bg","state","placefp14","stab","cntyname","placefp","placenm","placenm14","intptlon","intptlat","pop10","afact","AFACT2"
"County code","Tract","Block group","State code","placefp14","State abbreviation","County name","placefp","placenm","Place name 2014","Wtd centroid W longitude, degrees","Wtd centroid latitude, degrees","Total population (2010)","bg to placefp14 allocation factor","placefp14 to bg allocation factor"
"36059","4139.00","5","36","63506","NY","Nassau NY"," "," ","Roosevelt CDP, NY",-73.594255,40.678227,1182,1,0.072703 
"36059","4140.01","1","36","63506","NY","Nassau NY"," "," ","Roosevelt CDP, NY",-73.582734,40.68775,1060,1,0.065199 
"36059","4140.01","2","36","63506","NY","Nassau NY"," "," ","Roosevelt CDP, NY",-73.584757,40.686932,1009,1,0.062062 
"36059","4140.01","3","36","63506","NY","Nassau NY"," "," ","Roosevelt CDP, NY",-73.577739,40.682203,831,1,0.051113 
"36059","4140.01","4","36","63506","NY","Nassau NY"," "," ","Roosevelt CDP, NY",-73.582501,40.68238,1104,1,0.067905 
"36059","4140.02","1","36","63506","NY","Nassau NY"," "," ","Roosevelt CDP, NY",-73.58381,40.677232,1164,1,0.071595 
"36059","4140.02","2","36","63506","NY","Nassau NY"," "," ","Roosevelt CDP, NY",-73.575568,40.67308,1819,1,0.111883 
"36059","4140.02","3","36","63506","NY","Nassau NY"," "," ","Roosevelt CDP, NY",-73.579479,40.676192,1735,1,0.106717 
"36059","4141.00","1","36","27485","NY","Nassau NY"," "," ","Freeport village, NY",-73.579296,40.667904,1179,1,0.027508 
"36059","4141.00","2","36","27485","NY","Nassau NY"," "," ","Freeport village, NY",-73.584682,40.667728,1109,1,0.025875 
"36059","4141.00","3","36","27485","NY","Nassau NY"," "," ","Freeport village, NY",-73.585177,40.671335,977,1,0.022795 
"36059","4141.00","4","36","27485","NY","Nassau NY"," "," ","Freeport village, NY",-73.595714,40.671312,991,1,0.023122 
"36059","4141.00","5","36","27485","NY","Nassau NY"," "," ","Freeport village, NY",-73.59043,40.667928,1016,1,0.023705 
"36059","4141.00","6","36","27485","NY","Nassau NY"," "," ","Freeport village, NY",-73.597467,40.666749,1283,1,0.029935 
"36059","4142.01","1","36","27485","NY","Nassau NY"," "," ","Freeport village, NY",-73.59507,40.659004,2099,1,0.048973 
"36059","4142.01","2","36","27485","NY","Nassau NY"," "," ","Freeport village, NY",-73.596908,40.662586,819,1,0.019109 
"36059","4142.01","3","36","27485","NY","Nassau NY"," "," ","Freeport village, NY",-73.588217,40.658328,2216,1,0.051703 
"36059","4142.02","1","36","27485","NY","Nassau NY"," "," ","Freeport village, NY",-73.577159,40.664728,1017,1,0.023728 
"36059","4142.02","2","36","27485","NY","Nassau NY"," "," ","Freeport village, NY",-73.588039,40.663233,1134,1,0.026458 
"36059","4142.02","3","36","27485","NY","Nassau NY"," "," ","Freeport village, NY",-73.581763,40.664008,1233,1,0.028768 
"36059","4142.02","4","36","27485","NY","Nassau NY"," "," ","Freeport village, NY",-73.587481,40.6607,1149,1,0.026808 
"36059","4143.01","1","36","27485","NY","Nassau NY"," "," ","Freeport village, NY",-73.588813,40.654293,2333,1,0.054433 
"36059","4143.01","2","36","27485","NY","Nassau NY"," "," ","Freeport village, NY",-73.597218,40.653544,1166,1,0.027205 
"36059","4143.03","1","36","27485","NY","Nassau NY"," "," ","Freeport village, NY",-73.591123,40.650994,1574,1,0.036724 
"36059","4143.03","2","36","27485","NY","Nassau NY"," "," ","Freeport village, NY",-73.599802,40.64989,834,1,0.019459 
"36059","4143.03","3","36","27485","NY","Nassau NY"," "," ","Freeport village, NY",-73.596756,40.646337,1105,1,0.025782 
"36059","4143.03","4","36","27485","NY","Nassau NY"," "," ","Freeport village, NY",-73.589413,40.647419,903,1,0.021069 
"36059","4143.04","1","36","27485","NY","Nassau NY"," "," ","Freeport village, NY",-73.579443,40.650293,2236,1,0.05217 
"36059","4143.04","2","36","27485","NY","Nassau NY"," "," ","Freeport village, NY",-73.584193,40.64996,1524,1,0.035558 
"36059","4144.00","1","36","27485","NY","Nassau NY"," "," ","Freeport village, NY",-73.573686,40.662318,1116,1,0.026038 
"36059","4144.00","2","36","27485","NY","Nassau NY"," "," ","Freeport village, NY",-73.577906,40.660696,1035,1,0.024148 
"36059","4144.00","3","36","27485","NY","Nassau NY"," "," ","Freeport village, NY",-73.582116,40.660022,1245,1,0.029048 
"36059","4144.00","4","36","27485","NY","Nassau NY"," "," ","Freeport village, NY",-73.572997,40.65599,744,1,0.017359 
"36059","4144.00","5","36","27485","NY","Nassau NY"," "," ","Freeport village, NY",-73.572615,40.644552,1099,1,0.025642 
"36059","4145.01","1","36","27485","NY","Nassau NY"," "," ","Freeport village, NY",-73.587689,40.633981,1673,1,0.039034 
"36059","4145.01","2","36","27485","NY","Nassau NY"," "," ","Freeport village, NY",-73.593569,40.641089,1658,1,0.038684 
"36059","4145.01","3","36","27485","NY","Nassau NY"," "," ","Freeport village, NY",-73.594582,40.637078,854,1,0.019925 
"36059","4145.01","4","36","27485","NY","Nassau NY"," "," ","Freeport village, NY",-73.587596,40.641661,1254,1,0.029258 
"36059","4145.02","1","36","27485","NY","Nassau NY"," "," ","Freeport village, NY",-73.579495,40.642723,2009,1,0.046874 
"36059","4145.02","2","36","27485","NY","Nassau NY"," "," ","Freeport village, NY",-73.578504,40.633292,1565,1,0.036514 
"36059","4145.02","3","36","27485","NY","Nassau NY"," "," ","Freeport village, NY",-73.583241,40.633402,711,1,0.016589 
"36059","4146.00","1","36","53264","NY","Nassau NY"," "," ","North Merrick CDP, NY",-73.566952,40.686989,850,1,0.069263 
"36059","4146.00","2","36","53264","NY","Nassau NY"," "," ","North Merrick CDP, NY",-73.563605,40.683114,1212,1,0.098761 
"36059","4146.00","3","36","53264","NY","Nassau NY"," "," ","North Merrick CDP, NY",-73.562571,40.67865,913,1,0.074397 
"36059","4146.00","4","36","53264","NY","Nassau NY"," "," ","North Merrick CDP, NY",-73.568417,40.680761,748,1,0.060952 
"36059","4147.00","1","36","53264","NY","Nassau NY"," "," ","North Merrick CDP, NY",-73.556935,40.686127,1785,1,0.145453 
"36059","4147.00","2","36","53264","NY","Nassau NY"," "," ","North Merrick CDP, NY",-73.550787,40.683888,1500,1,0.122229 
"36059","4147.00","3","36","53264","NY","Nassau NY"," "," ","North Merrick CDP, NY",-73.55483,40.679834,1303,1,0.106177 
"36059","4148.00","1","36","51517","NY","Nassau NY"," "," ","North Bellmore CDP, NY",-73.535164,40.679794,962,1,0.048242 
"36059","4148.00","2","36","51517","NY","Nassau NY"," "," ","North Bellmore CDP, NY",-73.547227,40.67925,1317,1,0.066045 
"36059","4148.00","3","36","51517","NY","Nassau NY"," "," ","North Bellmore CDP, NY",-73.545915,40.688832,983,1,0.049295 
"36059","4148.00","4","36","51517","NY","Nassau NY"," "," ","North Bellmore CDP, NY",-73.542275,40.68045,821,1,0.041171 
"36059","4148.00","5","36","51517","NY","Nassau NY"," "," ","North Bellmore CDP, NY",-73.543617,40.684967,745,1,0.03736 
"36059","4148.00","6","36","51517","NY","Nassau NY"," "," ","North Bellmore CDP, NY",-73.538636,40.677409,725,1,0.036357 
"36059","4148.00","7","36","51517","NY","Nassau NY"," "," ","North Bellmore CDP, NY",-73.538696,40.686548,1061,1,0.053207 
"36059","4149.00","1","36","51517","NY","Nassau NY"," "," ","North Bellmore CDP, NY",-73.530715,40.695122,1193,1,0.059826 
"36059","4149.00","2","36","51517","NY","Nassau NY"," "," ","North Bellmore CDP, NY",-73.536168,40.693762,1204,1,0.060378 
"36059","4149.00","3","36","51517","NY","Nassau NY"," "," ","North Bellmore CDP, NY",-73.531672,40.689364,1276,1,0.063989 
"36059","4149.00","4","36","51517","NY","Nassau NY"," "," ","North Bellmore CDP, NY",-73.531417,40.686995,1319,1,0.066145 
"36059","4149.00","5","36","51517","NY","Nassau NY"," "," ","North Bellmore CDP, NY",-73.525987,40.682728,1381,1,0.069254 
"36059","4149.00","6","36","51517","NY","Nassau NY"," "," ","North Bellmore CDP, NY",-73.530903,40.680846,801,1,0.040168 
"36059","4150.00","1","36","46668","NY","Nassau NY"," "," ","Merrick CDP, NY",-73.561581,40.670497,1605,1,0.072634 
"36059","4150.00","2","36","46668","NY","Nassau NY"," "," ","Merrick CDP, NY",-73.563434,40.674898,1560,1,0.070598 
"36059","4150.00","3","36","46668","NY","Nassau NY"," "," ","Merrick CDP, NY",-73.556587,40.665951,652,1,0.029506 
"36059","4150.00","4","36","46668","NY","Nassau NY"," "," ","Merrick CDP, NY",-73.55928,40.663542,679,1,0.030728 
"36059","4150.00","5","36","46668","NY","Nassau NY"," "," ","Merrick CDP, NY",-73.564251,40.667794,1503,1,0.068018 
"36059","4151.01","1","36","46668","NY","Nassau NY"," "," ","Merrick CDP, NY",-73.554459,40.658503,1454,1,0.065801 
"36059","4151.01","2","36","46668","NY","Nassau NY"," "," ","Merrick CDP, NY",-73.56121,40.656998,1287,1,0.058243 
"36059","4151.02","1","36","46668","NY","Nassau NY"," "," ","Merrick CDP, NY",-73.548797,40.651444,1101,1,0.049826 
"36059","4151.02","2","36","46668","NY","Nassau NY"," "," ","Merrick CDP, NY",-73.548743,40.647176,998,1,0.045164 
"36059","4151.02","3","36","46668","NY","Nassau NY"," "," ","Merrick CDP, NY",-73.548607,40.641697,1205,1,0.054532 
"36059","4151.02","4","36","46668","NY","Nassau NY"," "," ","Merrick CDP, NY",-73.554063,40.645109,791,1,0.035797 
"36059","4151.02","5","36","46668","NY","Nassau NY"," "," ","Merrick CDP, NY",-73.556034,40.649965,1064,1,0.048151 
"36059","4152.01","1","36","46668","NY","Nassau NY"," "," ","Merrick CDP, NY",-73.551947,40.67331,1276,1,0.057745 
"36059","4152.01","2","36","46668","NY","Nassau NY"," "," ","Merrick CDP, NY",-73.548368,40.668644,1343,1,0.060777 
"36059","4152.01","3","36","46668","NY","Nassau NY"," "," ","Merrick CDP, NY",-73.546086,40.661162,1151,1,0.052088 
"36059","4152.02","1","36","46668","NY","Nassau NY"," "," ","Merrick CDP, NY",-73.542213,40.656805,801,1,0.036249 
"36059","4152.02","2","36","46668","NY","Nassau NY"," "," ","Merrick CDP, NY",-73.543805,40.652907,780,1,0.035299 
"36059","4152.02","3","36","46668","NY","Nassau NY"," "," ","Merrick CDP, NY",-73.539679,40.650794,779,1,0.035254 
"36059","4152.02","4","36","46668","NY","Nassau NY"," "," ","Merrick CDP, NY",-73.53564,40.645711,2068,1,0.093587 
"36059","4153.00","1","36","05738","NY","Nassau NY"," "," ","Bellmore CDP, NY",-73.525738,40.676942,862,1,0.053151 
"36059","4153.00","2","36","05738","NY","Nassau NY"," "," ","Bellmore CDP, NY",-73.523988,40.673256,792,1,0.048835 
"36059","4153.00","3","36","05738","NY","Nassau NY"," "," ","Bellmore CDP, NY",-73.531197,40.671367,841,1,0.051856 
"36059","4153.00","4","36","05738","NY","Nassau NY"," "," ","Bellmore CDP, NY",-73.536894,40.668968,1041,1,0.064188 
"36059","4153.00","5","36","05738","NY","Nassau NY"," "," ","Bellmore CDP, NY",-73.541287,40.670942,819,1,0.050499 
"36059","4153.00","6","36","05738","NY","Nassau NY"," "," ","Bellmore CDP, NY",-73.535098,40.674536,1691,1,0.104267 
"36059","4154.01","1","36","05738","NY","Nassau NY"," "," ","Bellmore CDP, NY",-73.524349,40.666454,767,1,0.047293 
"36059","4154.01","2","36","05738","NY","Nassau NY"," "," ","Bellmore CDP, NY",-73.531756,40.665212,767,1,0.047293 
"36059","4154.01","3","36","05738","NY","Nassau NY"," "," ","Bellmore CDP, NY",-73.531157,40.653968,2774,1,0.171044 
"36059","4154.01","4","36","05738","NY","Nassau NY"," "," ","Bellmore CDP, NY",-73.536825,40.662303,1067,1,0.065791 
"36059","4154.02","1","36","05738","NY","Nassau NY"," "," ","Bellmore CDP, NY",-73.522382,40.649319,2602,1,0.160439 
"36059","4154.02","2","36","05738","NY","Nassau NY"," "," ","Bellmore CDP, NY",-73.523033,40.653466,1284,1,0.079171 
"36059","4154.02","3","36","05738","NY","Nassau NY"," "," ","Bellmore CDP, NY",-73.524417,40.661204,911,1,0.056172 
"36059","4155.00","1","36","53792","NY","Nassau NY"," "," ","North Wantagh CDP, NY",-73.486496,40.697506,1348,1,0.112709 
"36059","4155.00","2","36","53792","NY","Nassau NY"," "," ","North Wantagh CDP, NY",-73.488367,40.692844,1265,1,0.105769 
"36059","4156.00","1","36","78146","NY","Nassau NY"," "," ","Wantagh CDP, NY",-73.518368,40.687634,1147,1,0.060781 
"36059","4156.00","2","36","78146","NY","Nassau NY"," "," ","Wantagh CDP, NY",-73.521771,40.687264,960,1,0.050872 
"36059","4156.00","3","36","78146","NY","Nassau NY"," "," ","Wantagh CDP, NY",-73.520647,40.677241,1076,1,0.057019 
"36059","4156.00","4","36","78146","NY","Nassau NY"," "," ","Wantagh CDP, NY",-73.517876,40.67875,717,1,0.037995 
"36059","4156.00","5","36","78146","NY","Nassau NY"," "," ","Wantagh CDP, NY",-73.51166,40.683378,1063,1,0.05633 
"36059","4156.00","6","36","78146","NY","Nassau NY"," "," ","Wantagh CDP, NY",-73.514024,40.668237,696,1,0.036882 
"36059","4157.00","1","36","78146","NY","Nassau NY"," "," ","Wantagh CDP, NY",-73.516499,40.653367,1921,1,0.101796 
"36059","4157.00","2","36","78146","NY","Nassau NY"," "," ","Wantagh CDP, NY",-73.505026,40.669165,1204,1,0.063802 
"36059","4157.00","3","36","78146","NY","Nassau NY"," "," ","Wantagh CDP, NY",-73.508117,40.664977,1347,1,0.071379 
"36059","4157.00","4","36","78146","NY","Nassau NY"," "," ","Wantagh CDP, NY",-73.513961,40.660044,1619,1,0.085793 
"36059","4158.02","1","36","78146","NY","Nassau NY"," "," ","Wantagh CDP, NY",-73.499746,40.690416,1221,1,0.064702 
"36059","4158.02","2","36","78146","NY","Nassau NY"," "," ","Wantagh CDP, NY",-73.501373,40.676753,1838,1,0.097398 
"36059","4158.02","3","36","78146","NY","Nassau NY"," "," ","Wantagh CDP, NY",-73.49973,40.685118,841,1,0.044566 
"36059","4158.02","4","36","78146","NY","Nassau NY"," "," ","Wantagh CDP, NY",-73.503366,40.681036,1685,1,0.08929 
"36059","4158.02","5","36","78146","NY","Nassau NY"," "," ","Wantagh CDP, NY",-73.505887,40.688001,1536,1,0.081395 
"36059","4160.00","1","36","66058","NY","Nassau NY"," "," ","Seaford CDP, NY",-73.496975,40.670842,1368,1,0.089447 
"36059","4160.00","2","36","66058","NY","Nassau NY"," "," ","Seaford CDP, NY",-73.498201,40.667484,854,1,0.055839 
"36059","4160.00","3","36","66058","NY","Nassau NY"," "," ","Seaford CDP, NY",-73.484887,40.670823,911,1,0.059566 
"36059","4160.00","4","36","66058","NY","Nassau NY"," "," ","Seaford CDP, NY",-73.489789,40.669839,865,1,0.056558 
"36059","4161.00","1","36","66058","NY","Nassau NY"," "," ","Seaford CDP, NY",-73.488408,40.663484,1314,1,0.085916 
"36059","4161.00","2","36","66058","NY","Nassau NY"," "," ","Seaford CDP, NY",-73.490621,40.655146,1914,1,0.125147 
"36059","4161.00","3","36","66058","NY","Nassau NY"," "," ","Seaford CDP, NY",-73.50047,40.66192,1783,1,0.116582 
"36059","4161.00","4","36","66058","NY","Nassau NY"," "," ","Seaford CDP, NY",-73.496501,40.656083,1481,1,0.096835 
"36059","4162.01","1","36","32105","NY","Nassau NY"," "," ","Harbor Isle CDP, NY",-73.665055,40.602364,1301,1,1 
"36059","4162.01","2","36","04550","NY","Nassau NY"," "," ","Barnum Island CDP, NY",-73.64606,40.607451,1408,1,0.583264 
"36059","4162.01","3","36","04550","NY","Nassau NY"," "," ","Barnum Island CDP, NY",-73.650992,40.599311,1006,1,0.416736 
"36059","4162.02","1","36","37847","NY","Nassau NY"," "," ","Island Park village, NY",-73.651579,40.609835,1061,1,0.227927 
"36059","4162.02","2","36","37847","NY","Nassau NY"," "," ","Island Park village, NY",-73.653803,40.605356,1307,1,0.280773 
"36059","4162.02","3","36","37847","NY","Nassau NY"," "," ","Island Park village, NY",-73.658974,40.603734,1162,1,0.249624 
"36059","4162.02","4","36","37847","NY","Nassau NY"," "," ","Island Park village, NY",-73.659208,40.599006,1125,1,0.241676 
"36059","4163.00","1","36","21578","NY","Nassau NY"," "," ","East Atlantic Beach CDP, NY",-73.703586,40.586696,1264,1,0.616886 
"36059","4163.00","2","36","21578","NY","Nassau NY"," "," ","East Atlantic Beach CDP, NY",-73.711195,40.587498,785,1,0.383114 
"36059","4163.00","3","36","02968","NY","Nassau NY"," "," ","Atlantic Beach village, NY",-73.729056,40.588344,1263,1,0.667901 
"36059","4163.00","4","36","02968","NY","Nassau NY"," "," ","Atlantic Beach village, NY",-73.739847,40.590372,628,1,0.332099 
"36059","4164.01","1","36","43335","NY","Nassau NY"," "," ","Long Beach city, NY",-73.695353,40.585963,1199,1,0.036033 
"36059","4164.01","2","36","43335","NY","Nassau NY"," "," ","Long Beach city, NY",-73.699038,40.586307,1592,1,0.047844 
"36059","4164.01","3","36","43335","NY","Nassau NY"," "," ","Long Beach city, NY",-73.692022,40.586177,1100,1,0.033058 
"36059","4164.02","1","36","43335","NY","Nassau NY"," "," ","Long Beach city, NY",-73.688628,40.586212,1091,1,0.032787 
"36059","4164.02","2","36","43335","NY","Nassau NY"," "," ","Long Beach city, NY",-73.683561,40.586713,2158,1,0.064853 
"36059","4165.00","1","36","43335","NY","Nassau NY"," "," ","Long Beach city, NY",-73.660267,40.590936,1275,1,0.038317 
"36059","4165.00","2","36","43335","NY","Nassau NY"," "," ","Long Beach city, NY",-73.664255,40.591657,942,1,0.02831 
"36059","4165.00","3","36","43335","NY","Nassau NY"," "," ","Long Beach city, NY",-73.669617,40.589907,1965,1,0.059053 
"36059","4165.00","4","36","43335","NY","Nassau NY"," "," ","Long Beach city, NY",-73.672955,40.591127,931,1,0.027979 
"36059","4165.00","5","36","43335","NY","Nassau NY"," "," ","Long Beach city, NY",-73.678479,40.590209,1045,1,0.031405 
"36059","4166.00","1","36","43335","NY","Nassau NY"," "," ","Long Beach city, NY",-73.660964,40.586798,860,1,0.025845 
"36059","4166.00","2","36","43335","NY","Nassau NY"," "," ","Long Beach city, NY",-73.663511,40.584997,1018,1,0.030594 
"36059","4166.00","3","36","43335","NY","Nassau NY"," "," ","Long Beach city, NY",-73.66733,40.586602,690,1,0.020736 
"36059","4166.00","4","36","43335","NY","Nassau NY"," "," ","Long Beach city, NY",-73.670348,40.585255,977,1,0.029361 
"36059","4166.00","5","36","43335","NY","Nassau NY"," "," ","Long Beach city, NY",-73.674876,40.585433,879,1,0.026416 
"36059","4166.00","6","36","43335","NY","Nassau NY"," "," ","Long Beach city, NY",-73.678619,40.586477,968,1,0.029091 
"36059","4167.01","1","36","43335","NY","Nassau NY"," "," ","Long Beach city, NY",-73.649441,40.592993,730,1,0.021938 
"36059","4167.01","2","36","43335","NY","Nassau NY"," "," ","Long Beach city, NY",-73.649625,40.59024,802,1,0.024102 
"36059","4167.01","3","36","43335","NY","Nassau NY"," "," ","Long Beach city, NY",-73.649563,40.587445,685,1,0.020586 
"36059","4167.01","4","36","43335","NY","Nassau NY"," "," ","Long Beach city, NY",-73.654794,40.592467,1077,1,0.032367 
"36059","4167.01","5","36","43335","NY","Nassau NY"," "," ","Long Beach city, NY",-73.655431,40.588516,1035,1,0.031104 
"36059","4167.02","1","36","43335","NY","Nassau NY"," "," ","Long Beach city, NY",-73.653135,40.583596,1052,1,0.031615 
"36059","4167.02","2","36","43335","NY","Nassau NY"," "," ","Long Beach city, NY",-73.655468,40.584896,1424,1,0.042795 
"36059","4167.02","3","36","43335","NY","Nassau NY"," "," ","Long Beach city, NY",-73.649444,40.58447,1679,1,0.050458 
"36059","4168.01","1","36","43335","NY","Nassau NY"," "," ","Long Beach city, NY",-73.641569,40.593036,1012,1,0.030413 
"36059","4168.01","2","36","43335","NY","Nassau NY"," "," ","Long Beach city, NY",-73.642877,40.590615,1091,1,0.032787 
"36059","4168.02","1","36","43335","NY","Nassau NY"," "," ","Long Beach city, NY",-73.642234,40.583875,2086,1,0.06269 
"36059","4168.02","2","36","43335","NY","Nassau NY"," "," ","Long Beach city, NY",-73.642107,40.586588,1912,1,0.057461 
"36059","4169.00","1","36","42279","NY","Nassau NY"," "," ","Lido Beach CDP, NY",-73.613984,40.590912,1295,1,0.447014 
"36059","4169.00","2","36","42279","NY","Nassau NY"," "," ","Lido Beach CDP, NY",-73.630749,40.588346,1602,1,0.552986 
"36059","4169.00","3","36","58849","NY","Nassau NY"," "," ","Point Lookout CDP, NY",-73.58017,40.590234,1219,1,1 
"36059","5170.00","1","36","29113","NY","Nassau NY"," "," ","Glen Cove city, NY",-73.635675,40.877503,1837,1,0.068128 
"36059","5170.00","2","36","29113","NY","Nassau NY"," "," ","Glen Cove city, NY",-73.628792,40.893054,698,1,0.025886 
"36059","5170.00","3","36","29113","NY","Nassau NY"," "," ","Glen Cove city, NY",-73.649359,40.871895,991,1,0.036753 
"36059","5171.01","1","36","29113","NY","Nassau NY"," "," ","Glen Cove city, NY",-73.643149,40.869273,912,1,0.033823 
"36059","5171.01","2","36","29113","NY","Nassau NY"," "," ","Glen Cove city, NY",-73.647808,40.86332,1252,1,0.046432 
"36059","5171.01","3","36","29113","NY","Nassau NY"," "," ","Glen Cove city, NY",-73.637785,40.866255,760,1,0.028186 
"36059","5171.01","4","36","29113","NY","Nassau NY"," "," ","Glen Cove city, NY",-73.634711,40.870317,1233,1,0.045728 
"36059","5171.01","5","36","29113","NY","Nassau NY"," "," ","Glen Cove city, NY",-73.643672,40.865635,1047,1,0.03883 
"36059","5171.02","1","36","29113","NY","Nassau NY"," "," ","Glen Cove city, NY",-73.619166,40.878433,1164,1,0.043169 
"36059","5171.02","2","36","29113","NY","Nassau NY"," "," ","Glen Cove city, NY",-73.62648,40.87563,1198,1,0.04443 
"36059","5172.00","1","36","29113","NY","Nassau NY"," "," ","Glen Cove city, NY",-73.63068,40.863406,2297,1,0.085188 
"36059","5172.00","2","36","29113","NY","Nassau NY"," "," ","Glen Cove city, NY",-73.627759,40.856707,1438,1,0.05333 
"36059","5172.00","3","36","29113","NY","Nassau NY"," "," ","Glen Cove city, NY",-73.626566,40.852473,2100,1,0.077882 
"36059","5172.00","4","36","29113","NY","Nassau NY"," "," ","Glen Cove city, NY",-73.638397,40.85466,1322,1,0.049028 
"36059","5172.00","5","36","29113","NY","Nassau NY"," "," ","Glen Cove city, NY",-73.632593,40.856863,901,1,0.033415 
"36059","5173.01","1","36","29113","NY","Nassau NY"," "," ","Glen Cove city, NY",-73.620163,40.8676,957,1,0.035492 
"36059","5173.01","2","36","29113","NY","Nassau NY"," "," ","Glen Cove city, NY",-73.623003,40.86344,1074,1,0.039831 
"36059","5173.01","3","36","29113","NY","Nassau NY"," "," ","Glen Cove city, NY",-73.619364,40.872242,995,1,0.036901 
"36059","5173.02","1","36","29113","NY","Nassau NY"," "," ","Glen Cove city, NY",-73.617281,40.856144,1155,1,0.042835 
"36059","5173.02","2","36","29113","NY","Nassau NY"," "," ","Glen Cove city, NY",-73.612886,40.856974,1004,1,0.037235 
"36059","5173.02","3","36","29113","NY","Nassau NY"," "," ","Glen Cove city, NY",-73.606453,40.85763,1120,1,0.041537 
"36059","5173.02","4","36","29113","NY","Nassau NY"," "," ","Glen Cove city, NY",-73.606962,40.861376,1509,1,0.055963 
"36059","5174.00","1","36","66047","NY","Nassau NY"," "," ","Sea Cliff village, NY",-73.638092,40.848515,1210,1,0.242242 
"36059","5174.00","2","36","66047","NY","Nassau NY"," "," ","Sea Cliff village, NY",-73.640734,40.841657,1317,1,0.263664 
"36059","5174.00","3","36","66047","NY","Nassau NY"," "," ","Sea Cliff village, NY",-73.645431,40.848943,653,1,0.130731 
"36059","5174.00","4","36","66047","NY","Nassau NY"," "," ","Sea Cliff village, NY",-73.648441,40.849727,765,1,0.153153 
"36059","5174.00","5","36","66047","NY","Nassau NY"," "," ","Sea Cliff village, NY",-73.64887,40.84316,1050,1,0.21021 
"36059","5175.00","1","36","29421","NY","Nassau NY"," "," ","Glenwood Landing CDP, NY",-73.631014,40.824903,1121,0.879906,0.296639 
"36059","5175.00","1","36","63803","NY","Nassau NY"," "," ","Roslyn Harbor village, NY",-73.627538,40.818886,153,0.120094,0.145576 
"36059","5175.00","2","36","29421","NY","Nassau NY"," "," ","Glenwood Landing CDP, NY",-73.634149,40.831912,1246,1,0.329717 
"36059","5175.00","3","36","29421","NY","Nassau NY"," "," ","Glenwood Landing CDP, NY",-73.638718,40.828795,1160,0.891622,0.306959 
"36059","5175.00","3","36","63803","NY","Nassau NY"," "," ","Roslyn Harbor village, NY",-73.639182,40.826818,141,0.108378,0.134158 
"36059","5176.00","1","36","29245","NY","Nassau NY"," "," ","Glen Head CDP, NY",-73.604515,40.854754,954,1,0.203108 
"36059","5176.00","2","36","29245","NY","Nassau NY"," "," ","Glen Head CDP, NY",-73.617908,40.84303,1693,1,0.360443 
"36059","5176.00","3","36","29245","NY","Nassau NY"," "," ","Glen Head CDP, NY",-73.623995,40.833085,824,1,0.175431 
"36059","5176.00","4","36","29245","NY","Nassau NY"," "," ","Glen Head CDP, NY",-73.630423,40.840607,1226,1,0.261018 
"36059","5177.01","1","36","49330","NY","Nassau NY"," "," ","Muttontown village, NY",-73.549705,40.825116,896,0.704402,0.256219 
"36059","5177.01","1","36","76331","NY","Nassau NY"," "," ","Upper Brookville village, NY",-73.575858,40.826042,376,0.295597,0.221437 
"36059","5177.01","2","36","49330","NY","Nassau NY"," "," ","Muttontown village, NY",-73.522589,40.817914,2402,1,0.686874 
"36059","5177.01","3","36","30598","NY","Nassau NY"," "," ","Greenvale CDP, NY",-73.623088,40.814691,307,0.155838,0.280622 
"36059","5177.01","3","36","54562","NY","Nassau NY"," "," ","Old Brookville village, NY",-73.609756,40.825852,1358,0.68934,0.636364 
"36059","5177.01","3","36","76331","NY","Nassau NY"," "," ","Upper Brookville village, NY",-73.580237,40.832764,305,0.154822,0.179623 
"36059","5177.01","4","36","49330","NY","Nassau NY"," "," ","Muttontown village, NY",-73.54951,40.843418,199,0.0999,0.056906 
"36059","5177.01","4","36","54562","NY","Nassau NY"," "," ","Old Brookville village, NY",-73.598396,40.84303,776,0.389558,0.363636 
"36059","5177.01","4","36","76331","NY","Nassau NY"," "," ","Upper Brookville village, NY",-73.558293,40.852149,1017,0.510542,0.59894 
"36059","5177.05","1","36","10132","NY","Nassau NY"," "," ","Brookville village, NY",-73.566784,40.812026,1986,0.783432,0.57316 
"36059","5177.05","1","36","22260","NY","Nassau NY"," "," ","East Hills village, NY",-73.618458,40.810952,23,0.009073,0.003307 
"36059","5177.05","1","36","54705","NY","Nassau NY"," "," ","Old Westbury village, NY",-73.58783,40.800193,526,0.207495,0.11261 
"36059","5178.01","1","36","41432","NY","Nassau NY"," "," ","Lattingtown village, NY",-73.599831,40.88975,1273,1,0.732029 
"36059","5178.01","2","36","41432","NY","Nassau NY"," "," ","Lattingtown village, NY",-73.579367,40.892124,466,0.468342,0.26797 
"36059","5178.01","2","36","47405","NY","Nassau NY"," "," ","Mill Neck village, NY",-73.555651,40.894595,529,0.531658,0.530591 
"36059","5178.01","3","36","46107","NY","Nassau NY"," "," ","Matinecock village, NY",-73.584387,40.866499,810,0.633802,1 
"36059","5178.01","3","36","47405","NY","Nassau NY"," "," ","Mill Neck village, NY",-73.553614,40.873712,468,0.366197,0.469408 
"36059","5178.02","1","36","43192","NY","Nassau NY"," "," ","Locust Valley CDP, NY",-73.579397,40.879443,1249,1,0.366706 
"36059","5178.02","2","36","43192","NY","Nassau NY"," "," ","Locust Valley CDP, NY",-73.597862,40.877429,954,1,0.280094 
