"county","tract","bg","state","sdsec14","stab","cntyname","sschlnm14","intptlon","intptlat","pop10","afact","AFACT2"
"County code","Tract","Block group","State code","sdsec14","State abbreviation","County name","Secondary school district name 2014","Wtd centroid W longitude, degrees","Wtd centroid latitude, degrees","Total population (2010)","bg to sdsec14 allocation factor","sdsec14 to bg allocation factor"
"36059","3041.00","1","36"," ","NY","Nassau NY","36",-73.57403,40.765551,1280,1,0.001173 
"36059","3041.00","2","36"," ","NY","Nassau NY","36",-73.585181,40.757579,1960,1,0.001796 
"36059","3041.00","3","36"," ","NY","Nassau NY","36",-73.579996,40.760081,1165,1,0.001068 
"36059","3042.02","1","36"," ","NY","Nassau NY","36",-73.557871,40.768164,623,1,0.000571 
"36059","3042.02","2","36"," ","NY","Nassau NY","36",-73.569236,40.753549,1361,1,0.001247 
"36059","3042.02","3","36"," ","NY","Nassau NY","36",-73.576444,40.752755,1767,1,0.001619 
"36059","3042.03","1","36"," ","NY","Nassau NY","36",-73.56627,40.766298,1056,1,0.000968 
"36059","3042.03","2","36"," ","NY","Nassau NY","36",-73.561872,40.764467,1994,1,0.001827 
"36059","3042.03","3","36"," ","NY","Nassau NY","36",-73.558738,40.761545,1366,1,0.001252 
"36059","3042.03","4","36"," ","NY","Nassau NY","36",-73.564412,40.760893,1143,1,0.001047 
"36059","3042.04","1","36"," ","NY","Nassau NY","36",-73.573316,40.760671,1525,1,0.001397 
"36059","3042.04","2","36"," ","NY","Nassau NY","36",-73.569524,40.76135,1776,1,0.001627 
"36059","3042.04","3","36"," ","NY","Nassau NY","36",-73.575165,40.757595,1448,1,0.001327 
"36059","4043.00","1","36","26520","NY","Nassau NY","Sewanhaka Central High School District",-73.71692,40.724993,685,1,0.005813 
"36059","4043.00","2","36","26520","NY","Nassau NY","Sewanhaka Central High School District",-73.720042,40.723228,1331,1,0.011296 
"36059","4043.00","3","36","26520","NY","Nassau NY","Sewanhaka Central High School District",-73.726707,40.721554,1375,1,0.011669 
"36059","4044.00","1","36","26520","NY","Nassau NY","Sewanhaka Central High School District",-73.707078,40.72429,1136,1,0.009641 
"36059","4044.00","2","36","26520","NY","Nassau NY","Sewanhaka Central High School District",-73.707462,40.719232,1044,1,0.00886 
"36059","4044.00","3","36","26520","NY","Nassau NY","Sewanhaka Central High School District",-73.714318,40.718716,1288,1,0.010931 
"36059","4044.00","4","36","26520","NY","Nassau NY","Sewanhaka Central High School District",-73.713265,40.721105,873,1,0.007409 
"36059","4044.00","5","36","26520","NY","Nassau NY","Sewanhaka Central High School District",-73.714477,40.721997,609,1,0.005168 
"36059","4045.00","1","36","26520","NY","Nassau NY","Sewanhaka Central High School District",-73.69725,40.728645,817,1,0.006934 
"36059","4045.00","2","36","26520","NY","Nassau NY","Sewanhaka Central High School District",-73.69742,40.725537,946,1,0.008028 
"36059","4045.00","3","36","26520","NY","Nassau NY","Sewanhaka Central High School District",-73.692218,40.721381,968,1,0.008215 
"36059","4045.00","4","36","26520","NY","Nassau NY","Sewanhaka Central High School District",-73.702173,40.724532,796,1,0.006755 
"36059","4045.00","5","36","26520","NY","Nassau NY","Sewanhaka Central High School District",-73.702737,40.727666,599,1,0.005083 
"36059","4046.00","1","36","26520","NY","Nassau NY","Sewanhaka Central High School District",-73.693055,40.716249,804,1,0.006823 
"36059","4046.00","2","36","26520","NY","Nassau NY","Sewanhaka Central High School District",-73.697195,40.718661,1465,1,0.012433 
"36059","4046.00","3","36","26520","NY","Nassau NY","Sewanhaka Central High School District",-73.703923,40.715692,971,1,0.00824 
"36059","4046.00","4","36","26520","NY","Nassau NY","Sewanhaka Central High School District",-73.702118,40.719912,1208,1,0.010252 
"36059","4047.00","1","36","26520","NY","Nassau NY","Sewanhaka Central High School District",-73.686466,40.730697,1374,1,0.011661 
"36059","4047.00","2","36","26520","NY","Nassau NY","Sewanhaka Central High School District",-73.687589,40.728079,902,1,0.007655 
"36059","4047.00","3","36","26520","NY","Nassau NY","Sewanhaka Central High School District",-73.685731,40.717498,884,1,0.007502 
"36059","4047.00","4","36","26520","NY","Nassau NY","Sewanhaka Central High School District",-73.688696,40.724915,1088,1,0.009233 
"36059","4047.00","5","36","26520","NY","Nassau NY","Sewanhaka Central High School District",-73.685428,40.721181,725,1,0.006153 
"36059","4047.00","6","36","26520","NY","Nassau NY","Sewanhaka Central High School District",-73.683471,40.726978,961,1,0.008156 
"36059","4048.00","1","36","26520","NY","Nassau NY","Sewanhaka Central High School District",-73.691627,40.711078,995,1,0.008444 
"36059","4048.00","2","36","26520","NY","Nassau NY","Sewanhaka Central High School District",-73.697602,40.710357,1752,1,0.014868 
"36059","4048.00","3","36","26520","NY","Nassau NY","Sewanhaka Central High School District",-73.700542,40.713503,1764,1,0.01497 
"36059","4048.00","4","36","26520","NY","Nassau NY","Sewanhaka Central High School District",-73.708868,40.711048,1847,1,0.015675 
"36059","4049.01","1","36","26520","NY","Nassau NY","Sewanhaka Central High School District",-73.721748,40.707609,940,1,0.007977 
"36059","4049.01","2","36","26520","NY","Nassau NY","Sewanhaka Central High School District",-73.721639,40.705717,942,1,0.007994 
"36059","4049.01","3","36","26520","NY","Nassau NY","Sewanhaka Central High School District",-73.722526,40.70343,1204,1,0.010218 
"36059","4049.01","4","36","26520","NY","Nassau NY","Sewanhaka Central High School District",-73.723447,40.699684,1200,1,0.010184 
"36059","4049.01","5","36","26520","NY","Nassau NY","Sewanhaka Central High School District",-73.719419,40.697991,928,1,0.007876 
"36059","4049.02","1","36","26520","NY","Nassau NY","Sewanhaka Central High School District",-73.71499,40.703515,2832,1,0.024034 
"36059","4049.02","2","36","26520","NY","Nassau NY","Sewanhaka Central High School District",-73.717848,40.704188,1460,1,0.01239 
"36059","4050.00","1","36","26520","NY","Nassau NY","Sewanhaka Central High School District",-73.697081,40.703544,1605,1,0.013621 
"36059","4050.00","2","36","26520","NY","Nassau NY","Sewanhaka Central High School District",-73.702869,40.702545,1178,1,0.009997 
"36059","4050.00","3","36","26520","NY","Nassau NY","Sewanhaka Central High School District",-73.706884,40.706,1327,1,0.011262 
"36059","4050.00","4","36","26520","NY","Nassau NY","Sewanhaka Central High School District",-73.700779,40.705694,1024,1,0.00869 
"36059","4051.00","1","36","26520","NY","Nassau NY","Sewanhaka Central High School District",-73.693936,40.694703,824,0.978622,0.006993 
"36059","4051.00","1","36","29520","NY","Nassau NY","Valley Stream Central High School District",-73.693499,40.691892,18,0.021378,0.000301 
"36059","4051.00","2","36","26520","NY","Nassau NY","Sewanhaka Central High School District",-73.708465,40.695874,1524,1,0.012934 
"36059","4051.00","3","36","26520","NY","Nassau NY","Sewanhaka Central High School District",-73.697091,40.691721,495,0.309182,0.004201 
"36059","4051.00","3","36","29520","NY","Nassau NY","Valley Stream Central High School District",-73.694125,40.689074,1106,0.690818,0.018506 
"36059","4051.00","4","36","26520","NY","Nassau NY","Sewanhaka Central High School District",-73.700014,40.689182,510,0.573033,0.004328 
"36059","4051.00","4","36","29520","NY","Nassau NY","Valley Stream Central High School District",-73.699038,40.687682,380,0.426966,0.006358 
"36059","4051.00","5","36","26520","NY","Nassau NY","Sewanhaka Central High School District",-73.702461,40.690354,821,1,0.006967 
"36059","4051.00","6","36","26520","NY","Nassau NY","Sewanhaka Central High School District",-73.70653,40.69167,946,1,0.008028 
"36059","4051.00","7","36","26520","NY","Nassau NY","Sewanhaka Central High School District",-73.711742,40.694077,1199,1,0.010175 
"36059","4052.00","1","36","26520","NY","Nassau NY","Sewanhaka Central High School District",-73.690509,40.704068,1846,1,0.015666 
"36059","4052.00","2","36","26520","NY","Nassau NY","Sewanhaka Central High School District",-73.695393,40.701854,1864,1,0.015819 
"36059","4052.00","3","36","26520","NY","Nassau NY","Sewanhaka Central High School District",-73.692538,40.698997,1339,1,0.011364 
"36059","4052.00","4","36","26520","NY","Nassau NY","Sewanhaka Central High School District",-73.691141,40.695183,853,0.781135,0.007239 
"36059","4052.00","4","36","29520","NY","Nassau NY","Valley Stream Central High School District",-73.691697,40.692209,239,0.218864,0.003999 
"36059","4053.01","1","36","26520","NY","Nassau NY","Sewanhaka Central High School District",-73.678846,40.709991,768,1,0.006518 
"36059","4053.01","2","36","26520","NY","Nassau NY","Sewanhaka Central High School District",-73.679676,40.714264,910,1,0.007723 
"36059","4053.01","3","36","26520","NY","Nassau NY","Sewanhaka Central High School District",-73.685786,40.711664,1820,1,0.015446 
"36059","4053.02","1","36","26520","NY","Nassau NY","Sewanhaka Central High School District",-73.669085,40.715115,946,1,0.008028 
"36059","4053.02","2","36","26520","NY","Nassau NY","Sewanhaka Central High School District",-73.67221,40.711764,721,1,0.006119 
"36059","4053.02","3","36","26520","NY","Nassau NY","Sewanhaka Central High School District",-73.667727,40.70935,844,1,0.007163 
"36059","4053.02","4","36","26520","NY","Nassau NY","Sewanhaka Central High School District",-73.672746,40.708646,831,1,0.007052 
"36059","4053.02","5","36","26520","NY","Nassau NY","Sewanhaka Central High School District",-73.675239,40.714302,793,1,0.00673 
"36059","4054.00","1","36","26520","NY","Nassau NY","Sewanhaka Central High School District",-73.68283,40.706694,1299,1,0.011024 
"36059","4054.00","2","36","26520","NY","Nassau NY","Sewanhaka Central High School District",-73.682392,40.700177,1477,1,0.012535 
"36059","4054.00","3","36","29520","NY","Nassau NY","Valley Stream Central High School District",-73.688964,40.689369,1275,1,0.021334 
"36059","4054.00","4","36","26520","NY","Nassau NY","Sewanhaka Central High School District",-73.687622,40.697461,976,0.71137,0.008283 
"36059","4054.00","4","36","29520","NY","Nassau NY","Valley Stream Central High School District",-73.689036,40.69322,396,0.28863,0.006626 
"36059","4054.00","5","36","26520","NY","Nassau NY","Sewanhaka Central High School District",-73.685716,40.701081,918,1,0.007791 
"36059","4054.00","6","36","26520","NY","Nassau NY","Sewanhaka Central High School District",-73.686196,40.704555,1221,1,0.010362 
"36059","4055.00","1","36","26520","NY","Nassau NY","Sewanhaka Central High School District",-73.666721,40.704784,1291,1,0.010956 
"36059","4055.00","2","36","26520","NY","Nassau NY","Sewanhaka Central High School District",-73.66611,40.702067,996,1,0.008453 
"36059","4055.00","3","36","26520","NY","Nassau NY","Sewanhaka Central High School District",-73.674432,40.700339,698,1,0.005924 
"36059","4055.00","4","36","26520","NY","Nassau NY","Sewanhaka Central High School District",-73.678404,40.700002,1183,1,0.01004 
"36059","4055.00","5","36","26520","NY","Nassau NY","Sewanhaka Central High School District",-73.674399,40.70475,1244,1,0.010557 
"36059","4056.00","1","36","26520","NY","Nassau NY","Sewanhaka Central High School District",-73.670002,40.698562,1191,1,0.010108 
"36059","4056.00","2","36","26520","NY","Nassau NY","Sewanhaka Central High School District",-73.670343,40.69479,766,1,0.006501 
"36059","4056.00","3","36","26520","NY","Nassau NY","Sewanhaka Central High School District",-73.674435,40.693101,1053,0.975,0.008936 
"36059","4056.00","3","36","29520","NY","Nassau NY","Valley Stream Central High School District",-73.673822,40.690895,27,0.025,0.000452 
"36059","4056.00","4","36","26520","NY","Nassau NY","Sewanhaka Central High School District",-73.680019,40.695089,1006,1,0.008538 
"36059","4057.00","1","36","26520","NY","Nassau NY","Sewanhaka Central High School District",-73.668946,40.691578,5,0.00591,0.000042 
"36059","4057.00","1","36","29520","NY","Nassau NY","Valley Stream Central High School District",-73.670782,40.6892,841,0.99409,0.014072 
"36059","4057.00","2","36","29520","NY","Nassau NY","Valley Stream Central High School District",-73.672245,40.685127,880,1,0.014724 
"36059","4057.00","3","36","26520","NY","Nassau NY","Sewanhaka Central High School District",-73.679349,40.692359,167,0.155929,0.001417 
"36059","4057.00","3","36","29520","NY","Nassau NY","Valley Stream Central High School District",-73.679827,40.69018,904,0.844071,0.015126 
"36059","4057.00","4","36","29520","NY","Nassau NY","Valley Stream Central High School District",-73.683971,40.685771,1036,1,0.017335 
"36059","4057.00","5","36","29520","NY","Nassau NY","Valley Stream Central High School District",-73.681203,40.688964,837,1,0.014005 
"36059","4058.00","1","36","26520","NY","Nassau NY","Sewanhaka Central High School District",-73.659185,40.714837,1725,1,0.014639 
"36059","4058.00","2","36","26520","NY","Nassau NY","Sewanhaka Central High School District",-73.65939,40.709964,736,1,0.006246 
"36059","4058.00","3","36","26520","NY","Nassau NY","Sewanhaka Central High School District",-73.663395,40.708857,820,1,0.006959 
"36059","4058.00","4","36","26520","NY","Nassau NY","Sewanhaka Central High School District",-73.662999,40.712407,743,1,0.006306 
"36059","4059.00","1","36"," ","NY","Nassau NY","36",-73.661986,40.693534,80,0.053227,0.000073 
"36059","4059.00","1","36","26520","NY","Nassau NY","Sewanhaka Central High School District",-73.663525,40.697171,1423,0.946773,0.012076 
"36059","4059.00","2","36"," ","NY","Nassau NY","36",-73.663949,40.689989,827,0.942987,0.000758 
"36059","4059.00","2","36","26520","NY","Nassau NY","Sewanhaka Central High School District",-73.666679,40.692393,50,0.057013,0.000424 
"36059","4059.00","3","36"," ","NY","Nassau NY","36",-73.664835,40.685931,949,1,0.00087 
"36059","4059.00","4","36"," ","NY","Nassau NY","36",-73.656684,40.685336,956,1,0.000876 
"36059","4059.00","5","36"," ","NY","Nassau NY","36",-73.655537,40.689047,933,1,0.000855 
"36059","4060.01","1","36"," ","NY","Nassau NY","36",-73.646729,40.703359,918,1,0.000841 
"36059","4060.01","2","36"," ","NY","Nassau NY","36",-73.652829,40.702148,1495,1,0.00137 
"36059","4060.01","3","36"," ","NY","Nassau NY","36",-73.657153,40.702912,410,0.410821,0.000376 
"36059","4060.01","3","36","26520","NY","Nassau NY","Sewanhaka Central High School District",-73.659796,40.703624,588,0.589178,0.00499 
"36059","4060.01","4","36"," ","NY","Nassau NY","36",-73.657173,40.69687,1099,0.918896,0.001007 
"36059","4060.01","4","36","26520","NY","Nassau NY","Sewanhaka Central High School District",-73.65998,40.699121,97,0.081104,0.000823 
"36059","4060.02","1","36"," ","NY","Nassau NY","36",-73.652251,40.692654,977,1,0.000895 
"36059","4060.02","2","36"," ","NY","Nassau NY","36",-73.646791,40.698711,1325,1,0.001214 
"36059","4060.02","3","36"," ","NY","Nassau NY","36",-73.650356,40.695958,835,1,0.000765 
"36059","4061.00","1","36"," ","NY","Nassau NY","36",-73.641721,40.707915,710,1,0.000651 
"36059","4061.00","2","36"," ","NY","Nassau NY","36",-73.649028,40.707202,1208,1,0.001107 
"36059","4061.00","3","36"," ","NY","Nassau NY","36",-73.647919,40.71013,997,1,0.000914 
"36059","4062.01","1","36"," ","NY","Nassau NY","36",-73.639242,40.69683,1048,1,0.00096 
"36059","4062.01","2","36"," ","NY","Nassau NY","36",-73.647253,40.688313,1113,1,0.00102 
"36059","4062.01","3","36"," ","NY","Nassau NY","36",-73.649085,40.684721,824,1,0.000755 
"36059","4062.02","1","36"," ","NY","Nassau NY","36",-73.656885,40.678481,2179,1,0.001997 
"36059","4062.02","2","36"," ","NY","Nassau NY","36",-73.656318,40.668403,1117,1,0.001024 
"36059","4062.02","3","36"," ","NY","Nassau NY","36",-73.650337,40.678759,1065,1,0.000976 
"36059","4062.02","4","36"," ","NY","Nassau NY","36",-73.656532,40.673396,1254,1,0.001149 
"36059","4063.00","1","36"," ","NY","Nassau NY","36",-73.675505,40.729379,781,1,0.000716 
"36059","4063.00","2","36"," ","NY","Nassau NY","36",-73.676391,40.725247,900,1,0.000825 
"36059","4063.00","3","36"," ","NY","Nassau NY","36",-73.679059,40.721751,974,1,0.000893 
"36059","4063.00","4","36"," ","NY","Nassau NY","36",-73.676984,40.718446,1156,1,0.001059 
"36059","4064.00","1","36"," ","NY","Nassau NY","36",-73.662356,40.72956,839,1,0.000769 
"36059","4064.00","2","36"," ","NY","Nassau NY","36",-73.669127,40.729,937,1,0.000859 
"36059","4064.00","3","36"," ","NY","Nassau NY","36",-73.665354,40.729486,966,1,0.000885 
"36059","4064.00","4","36"," ","NY","Nassau NY","36",-73.638778,40.732207,683,1,0.000626 
"36059","4064.00","5","36"," ","NY","Nassau NY","36",-73.644076,40.727278,1355,1,0.001242 
"36059","4064.00","6","36"," ","NY","Nassau NY","36",-73.655828,40.729105,951,1,0.000871 
"36059","4064.00","7","36"," ","NY","Nassau NY","36",-73.659202,40.729711,911,1,0.000835 
"36059","4065.01","1","36"," ","NY","Nassau NY","36",-73.613488,40.724386,1358,1,0.001244 
"36059","4065.01","2","36"," ","NY","Nassau NY","36",-73.619122,40.722967,1058,1,0.000969 
"36059","4065.01","3","36"," ","NY","Nassau NY","36",-73.652261,40.717525,979,1,0.000897 
"36059","4065.01","4","36"," ","NY","Nassau NY","36",-73.627023,40.721518,1398,1,0.001281 
"36059","4065.01","5","36"," ","NY","Nassau NY","36",-73.635385,40.719121,973,1,0.000892 
"36059","4065.01","6","36"," ","NY","Nassau NY","36",-73.661646,40.720092,833,1,0.000763 
"36059","4066.00","1","36"," ","NY","Nassau NY","36",-73.620391,40.739044,1169,1,0.001071 
"36059","4066.00","2","36"," ","NY","Nassau NY","36",-73.629769,40.729086,486,1,0.000445 
"36059","4066.00","3","36"," ","NY","Nassau NY","36",-73.624648,40.732553,1015,1,0.00093 
"36059","4066.00","4","36"," ","NY","Nassau NY","36",-73.626297,40.73562,709,1,0.00065 
"36059","4066.00","5","36"," ","NY","Nassau NY","36",-73.628719,40.738741,766,1,0.000702 
"36059","4067.01","1","36"," ","NY","Nassau NY","36",-73.630436,40.700518,1380,1,0.001265 
"36059","4067.01","2","36"," ","NY","Nassau NY","36",-73.633799,40.705357,990,1,0.000907 
"36059","4067.01","3","36"," ","NY","Nassau NY","36",-73.62991,40.707146,1206,1,0.001105 
"36059","4067.02","1","36"," ","NY","Nassau NY","36",-73.630796,40.711026,2691,1,0.002466 
"36059","4067.02","2","36"," ","NY","Nassau NY","36",-73.635314,40.712651,1284,1,0.001177 
"36059","4067.02","3","36"," ","NY","Nassau NY","36",-73.635779,40.707294,948,1,0.000869 
"36059","4068.01","1","36"," ","NY","Nassau NY","36",-73.627026,40.714027,1324,1,0.001213 
"36059","4068.01","2","36"," ","NY","Nassau NY","36",-73.624409,40.715062,1336,1,0.001224 
"36059","4068.01","3","36"," ","NY","Nassau NY","36",-73.617907,40.709242,1916,1,0.001756 
"36059","4068.02","1","36"," ","NY","Nassau NY","36",-73.622244,40.715444,2352,1,0.002155 
"36059","4068.02","2","36"," ","NY","Nassau NY","36",-73.620705,40.710837,2521,1,0.00231 
"36059","4069.00","1","36"," ","NY","Nassau NY","36",-73.610986,40.718837,1120,1,0.001026 
"36059","4069.00","2","36"," ","NY","Nassau NY","36",-73.612059,40.71324,2502,1,0.002293 
"36059","4069.00","3","36"," ","NY","Nassau NY","36",-73.617054,40.714597,1892,1,0.001734 
"36059","4069.00","4","36"," ","NY","Nassau NY","36",-73.616707,40.7184,1758,1,0.001611 
"36059","4070.00","1","36"," ","NY","Nassau NY","36",-73.623888,40.699488,997,1,0.000914 
"36059","4070.00","2","36"," ","NY","Nassau NY","36",-73.627765,40.697259,905,1,0.000829 
"36059","4070.00","3","36"," ","NY","Nassau NY","36",-73.628579,40.691169,1066,1,0.000977 
"36059","4070.00","4","36"," ","NY","Nassau NY","36",-73.626667,40.693923,980,1,0.000898 
"36059","4070.00","5","36"," ","NY","Nassau NY","36",-73.623845,40.692761,966,1,0.000885 
"36059","4070.00","6","36"," ","NY","Nassau NY","36",-73.62179,40.701764,2250,1,0.002062 
"36059","4071.01","1","36"," ","NY","Nassau NY","36",-73.613034,40.69902,1815,1,0.001663 
"36059","4071.01","2","36"," ","NY","Nassau NY","36",-73.618072,40.696092,1209,1,0.001108 
"36059","4071.01","3","36"," ","NY","Nassau NY","36",-73.617215,40.692744,1082,1,0.000991 
"36059","4071.01","4","36"," ","NY","Nassau NY","36",-73.618933,40.690045,1075,1,0.000985 
"36059","4071.02","1","36"," ","NY","Nassau NY","36",-73.607421,40.698673,1423,1,0.001304 
"36059","4071.02","2","36"," ","NY","Nassau NY","36",-73.604771,40.700338,1562,1,0.001431 
"36059","4071.02","3","36"," ","NY","Nassau NY","36",-73.610229,40.695093,1148,1,0.001052 
"36059","4071.02","4","36"," ","NY","Nassau NY","36",-73.612319,40.690941,1356,1,0.001243 
"36059","4072.01","1","36"," ","NY","Nassau NY","36",-73.61753,40.704619,1068,1,0.000979 
"36059","4072.01","2","36"," ","NY","Nassau NY","36",-73.613912,40.706494,1455,1,0.001333 
"36059","4072.01","3","36"," ","NY","Nassau NY","36",-73.613188,40.709496,2418,1,0.002216 
"36059","4072.03","1","36"," ","NY","Nassau NY","36",-73.608083,40.708992,1513,1,0.001386 
"36059","4072.03","2","36"," ","NY","Nassau NY","36",-73.610484,40.703749,1812,1,0.00166 
"36059","4072.04","1","36"," ","NY","Nassau NY","36",-73.601053,40.713066,64,1,0.000059 
"36059","4072.04","2","36"," ","NY","Nassau NY","36",-73.60296,40.70612,1590,1,0.001457 
"36059","4072.04","3","36"," ","NY","Nassau NY","36",-73.604014,40.710957,917,1,0.00084 
"36059","4073.01","1","36"," ","NY","Nassau NY","36",-73.599471,40.726453,4902,1,0.004492 
"36059","4073.01","2","36"," ","NY","Nassau NY","36",-73.606445,40.717008,1306,1,0.001197 
"36059","4073.02","1","36"," ","NY","Nassau NY","36",-73.596183,40.711999,1086,1,0.000995 
"36059","4073.02","2","36"," ","NY","Nassau NY","36",-73.589505,40.711403,991,1,0.000908 
"36059","4073.02","3","36"," ","NY","Nassau NY","36",-73.590998,40.715157,1243,1,0.001139 
"36059","4073.02","4","36"," ","NY","Nassau NY","36",-73.585841,40.715346,1735,1,0.00159 
"36059","4074.01","1","36"," ","NY","Nassau NY","36",-73.589454,40.701728,1244,1,0.00114 
"36059","4074.01","2","36"," ","NY","Nassau NY","36",-73.599791,40.705355,1142,1,0.001046 
"36059","4074.01","3","36"," ","NY","Nassau NY","36",-73.589985,40.705933,946,1,0.000867 
"36059","4074.01","4","36"," ","NY","Nassau NY","36",-73.596044,40.703034,1113,1,0.00102 
"36059","4074.01","5","36"," ","NY","Nassau NY","36",-73.595582,40.70706,1100,1,0.001008 
"36059","4074.02","1","36"," ","NY","Nassau NY","36",-73.5827,40.70315,2426,1,0.002223 
"36059","4074.02","2","36"," ","NY","Nassau NY","36",-73.588149,40.707666,1162,1,0.001065 
"36059","4075.01","1","36"," ","NY","Nassau NY","36",-73.598475,40.690614,2288,1,0.002097 
"36059","4075.01","2","36"," ","NY","Nassau NY","36",-73.601452,40.694999,1452,1,0.001331 
"36059","4075.01","3","36"," ","NY","Nassau NY","36",-73.597957,40.699229,1483,1,0.001359 
"36059","4075.02","1","36"," ","NY","Nassau NY","36",-73.583068,40.693764,1435,1,0.001315 
"36059","4075.02","2","36"," ","NY","Nassau NY","36",-73.593291,40.690548,1245,1,0.001141 
"36059","4075.02","3","36"," ","NY","Nassau NY","36",-73.590908,40.693714,1245,1,0.001141 
"36059","4075.02","4","36"," ","NY","Nassau NY","36",-73.590427,40.697376,1423,1,0.001304 
"36059","4076.00","1","36"," ","NY","Nassau NY","36",-73.562495,40.750944,808,1,0.00074 
"36059","4076.00","2","36"," ","NY","Nassau NY","36",-73.572817,40.741996,1094,1,0.001002 
"36059","4076.00","3","36"," ","NY","Nassau NY","36",-73.55914,40.747199,814,1,0.000746 
"36059","4076.00","4","36"," ","NY","Nassau NY","36",-73.567684,40.749225,988,1,0.000905 
"36059","4076.00","5","36"," ","NY","Nassau NY","36",-73.575555,40.747695,819,1,0.00075 
"36059","4076.00","6","36"," ","NY","Nassau NY","36",-73.564913,40.743972,885,1,0.000811 
"36059","4077.00","1","36"," ","NY","Nassau NY","36",-73.563747,40.72937,1094,1,0.001002 
"36059","4077.00","2","36"," ","NY","Nassau NY","36",-73.563014,40.740387,1134,1,0.001039 
"36059","4077.00","3","36"," ","NY","Nassau NY","36",-73.555762,40.741744,1227,1,0.001124 
"36059","4077.00","4","36"," ","NY","Nassau NY","36",-73.556166,40.751002,1237,1,0.001134 
"36059","4078.01","1","36"," ","NY","Nassau NY","36",-73.547914,40.730463,1386,1,0.00127 
"36059","4078.01","2","36"," ","NY","Nassau NY","36",-73.547898,40.738996,1526,1,0.001398 
"36059","4078.01","3","36"," ","NY","Nassau NY","36",-73.550084,40.747664,1561,1,0.00143 
"36059","4078.01","4","36"," ","NY","Nassau NY","36",-73.544912,40.728057,993,1,0.00091 
"36059","4078.02","1","36"," ","NY","Nassau NY","36",-73.552814,40.73165,2381,1,0.002182 
"36059","4079.00","1","36"," ","NY","Nassau NY","36",-73.571988,40.702653,1306,1,0.001197 
"36059","4079.00","2","36"," ","NY","Nassau NY","36",-73.574977,40.709044,1228,1,0.001125 
"36059","4079.00","3","36"," ","NY","Nassau NY","36",-73.57693,40.715758,1800,1,0.001649 
"36059","4079.00","4","36"," ","NY","Nassau NY","36",-73.570819,40.698145,1042,1,0.000955 
"36059","4080.00","1","36"," ","NY","Nassau NY","36",-73.566349,40.719456,1078,1,0.000988 
"36059","4080.00","2","36"," ","NY","Nassau NY","36",-73.564542,40.713614,1421,1,0.001302 
"36059","4080.00","3","36"," ","NY","Nassau NY","36",-73.571378,40.720636,1118,1,0.001024 
"36059","4080.00","4","36"," ","NY","Nassau NY","36",-73.566136,40.707152,1203,1,0.001102 
"36059","4080.00","5","36"," ","NY","Nassau NY","36",-73.569908,40.711551,741,1,0.000679 
"36059","4080.00","6","36"," ","NY","Nassau NY","36",-73.571681,40.716922,763,1,0.000699 
"36059","4081.00","1","36"," ","NY","Nassau NY","36",-73.558808,40.709215,1448,1,0.001327 
"36059","4081.00","2","36"," ","NY","Nassau NY","36",-73.547237,40.710528,1461,1,0.001339 
"36059","4081.00","3","36"," ","NY","Nassau NY","36",-73.550951,40.705171,914,1,0.000838 
"36059","4081.00","4","36"," ","NY","Nassau NY","36",-73.5548,40.702367,752,1,0.000689 
"36059","4081.00","5","36"," ","NY","Nassau NY","36",-73.56309,40.700173,977,1,0.000895 
"36059","4081.00","6","36"," ","NY","Nassau NY","36",-73.559777,40.704316,1251,1,0.001146 
"36059","4082.00","1","36"," ","NY","Nassau NY","36",-73.5478,40.722583,963,1,0.000882 
"36059","4082.00","2","36"," ","NY","Nassau NY","36",-73.548946,40.714639,971,1,0.00089 
"36059","4082.00","3","36"," ","NY","Nassau NY","36",-73.555535,40.714189,895,1,0.00082 
"36059","4082.00","4","36"," ","NY","Nassau NY","36",-73.552496,40.717192,1026,1,0.00094 
"36059","4082.00","5","36"," ","NY","Nassau NY","36",-73.550606,40.721035,883,1,0.000809 
"36059","4082.00","6","36"," ","NY","Nassau NY","36",-73.556109,40.722269,1024,1,0.000938 
"36059","4082.00","7","36"," ","NY","Nassau NY","36",-73.559944,40.718586,940,1,0.000861 
"36059","4083.00","1","36"," ","NY","Nassau NY","36",-73.53726,40.720117,947,1,0.000868 
"36059","4083.00","2","36"," ","NY","Nassau NY","36",-73.537883,40.716831,752,1,0.000689 
"36059","4083.00","3","36"," ","NY","Nassau NY","36",-73.532562,40.71114,1464,1,0.001342 
"36059","4083.00","4","36"," ","NY","Nassau NY","36",-73.542526,40.720712,848,1,0.000777 
"36059","4083.00","5","36"," ","NY","Nassau NY","36",-73.538639,40.707384,949,1,0.00087 
"36059","4083.00","6","36"," ","NY","Nassau NY","36",-73.539171,40.710387,954,1,0.000874 
"36059","4083.00","7","36"," ","NY","Nassau NY","36",-73.541875,40.714693,1159,1,0.001062 
"36059","4084.00","1","36","19020","NY","Nassau NY","Bellmore-Merrick Central High School District",-73.561019,40.695546,1041,1,0.014736 
"36059","4084.00","2","36","19020","NY","Nassau NY","Bellmore-Merrick Central High School District",-73.555749,40.693315,970,1,0.013731 
"36059","4084.00","3","36","19020","NY","Nassau NY","Bellmore-Merrick Central High School District",-73.564589,40.691373,810,1,0.011466 
"36059","4084.00","4","36","19020","NY","Nassau NY","Bellmore-Merrick Central High School District",-73.569375,40.694457,1140,1,0.016137 
